subID,condition,Hz,frontal,central,parietal,occipital,ln_Hz,ln_frontal,ln_central,ln_parietal,ln_occipital
oa24,ec,2.991,4.62926,2.843233333,2.2369,2.435233333,1.09560778,1.532397028,1.044941902,0.805090979,0.890042577
oa24,ec,3.988,2.68686,1.931966667,1.65844,1.849266667,1.383289852,0.988373226,0.658538482,0.505877401,0.614789164
oa24,ec,4.985,1.45826,1.322033333,1.27938,1.5925,1.606433403,0.377243944,0.279170955,0.246375586,0.465305108
oa24,ec,5.982,1.08058,1.032766667,1.00406,1.3817,1.78875496,0.077497934,0.032241285,0.00405178,0.323314625
oa24,ec,6.979,0.87408,1.1106,1.39852,1.9627,1.94290564,-0.134583374,0.10490041,0.335414535,0.674321076
oa24,ec,7.976,0.98424,1.266866667,1.57798,1.9726,2.076437033,-0.015885509,0.23654666,0.456145548,0.67935247
oa24,ec,8.973,1.00552,1.1374,1.45112,1.841066667,2.194220068,0.005504821,0.128744956,0.372335672,0.610345114
oa24,ec,9.97,1.25266,1.8259,3.4345,4.226266667,2.299580584,0.22526929,0.602073016,1.233871355,1.441319019
oa24,ec,10.967,1.53542,3.1648,8.86656,10.18536667,2.394890764,0.428803959,1.152089862,2.182286897,2.32095205
oa24,ec,11.964,0.79692,1.2175,2.5934,3.244933333,2.481902141,-0.227000982,0.196799576,0.952969756,1.177094806
oa24,ec,12.961,0.60918,0.709333333,1.10216,1.3875,2.561944848,-0.495641488,-0.343429717,0.097271891,0.327503567
oa24,ec,13.958,0.50964,0.593066667,0.86826,1.086133333,2.636052821,-0.674050685,-0.522448464,-0.14126407,0.082623989
oa24,ec,14.955,0.45184,0.510866667,0.69606,0.840733333,2.705045692,-0.794427144,-0.671646649,-0.362319415,-0.173480752
oa24,ec,15.952,0.52396,0.597466667,0.8245,0.973033333,2.769584213,-0.646339933,-0.515056785,-0.192978137,-0.027336939
oa24,ec,16.949,0.54874,0.613433333,0.79564,0.920866667,2.830208835,-0.600130538,-0.488683687,-0.228608457,-0.082440023
oa24,ec,17.946,0.40398,0.4799,0.59694,0.6379,2.887367249,-0.906389907,-0.73417753,-0.515938673,-0.449573748
oa24,ec,18.943,0.40506,0.515366667,0.6835,0.730166667,2.94143447,-0.903720075,-0.662876658,-0.380528623,-0.31448246
oa24,ec,19.94,0.47372,0.5125,0.65488,0.6784,2.992727765,-0.747138849,-0.668454568,-0.423303266,-0.388018195
oa24,ec,20.937,0.42478,0.491133333,0.6469,0.592266667,3.041517929,-0.856183891,-0.711039633,-0.435563556,-0.523798295
oa24,ec,21.934,0.44966,0.472466667,0.60382,0.6066,3.088037944,-0.799263537,-0.749788081,-0.504479139,-0.499885684
oa24,ec,22.931,0.40406,0.4105,0.49272,0.525866667,3.132489707,-0.906191897,-0.89037935,-0.707814218,-0.642707584
oa24,ec,23.928,0.3045,0.295433333,0.34902,0.392366667,3.175049321,-1.189084192,-1.219312074,-1.052626052,-0.935558502
oa24,ec,24.925,0.2898,0.280233333,0.31904,0.364466667,3.215871316,-1.238564249,-1.27213269,-1.142438792,-1.009320181
oa24,ec,25.922,0.3368,0.3187,0.3702,0.416966667,3.255092029,-1.088265997,-1.143505058,-0.993711879,-0.874748996
oa24,ec,26.919,0.28996,0.270033333,0.33456,0.382366667,3.292832357,-1.238012297,-1.309209871,-1.094939043,-0.96137527
oa24,ec,27.916,0.2821,0.259266667,0.29876,0.334433333,3.329200001,-1.265493661,-1.349898146,-1.208114703,-1.095317722
oa24,ec,28.913,0.30522,0.2707,0.30134,0.336166667,3.364291321,-1.186722451,-1.306744082,-1.199516084,-1.09014821
oa24,ec,29.91,0.26822,0.2255,0.25022,0.266366667,3.398192873,-1.31594774,-1.48943512,-1.385414748,-1.322881473
oa25,ec,0.997,24.74718,20.98216667,13.85622,14.59546667,-0.003004509,3.208711543,3.043672871,2.628734229,2.680710978
oa25,ec,1.994,5.74538,5.211866667,2.8941,2.461333333,0.690142672,1.748396054,1.650938077,1.062674182,0.900703209
oa25,ec,2.991,1.68128,1.9595,1.13004,0.678766667,1.09560778,0.519555408,0.672689339,0.12225303,-0.387477853
oa25,ec,3.988,0.98644,0.997566667,0.583,0.333466667,1.383289852,-0.013652776,-0.002436299,-0.539568093,-1.098212369
oa25,ec,4.985,0.64384,0.690433333,0.39226,0.210533333,1.606433403,-0.440305031,-0.370435859,-0.935830394,-1.558111285
oa25,ec,5.982,0.40478,0.449966667,0.27528,0.1365,1.78875496,-0.904411569,-0.798581773,-1.289966517,-1.991430664
oa25,ec,6.979,0.3966,0.383033333,0.24184,0.130366667,1.94290564,-0.924827063,-0.959633261,-1.419478929,-2.037404286
oa25,ec,7.976,0.4386,0.411866667,0.25088,0.1162,2.076437033,-0.824167443,-0.887055607,-1.382780542,-2.152442435
oa25,ec,8.973,0.6131,0.643233333,0.38712,0.158333333,2.194220068,-0.489227224,-0.441247738,-0.949020556,-1.843052764
oa25,ec,9.97,0.46848,0.531666667,0.40268,0.1747,2.299580584,-0.758261868,-0.631738552,-0.909613077,-1.744685062
oa25,ec,10.967,0.4078,0.474866667,0.33924,0.154966667,2.394890764,-0.896978421,-0.744721216,-1.081047457,-1.864545239
oa25,ec,11.964,0.39632,0.455266667,0.25498,0.1238,2.481902141,-0.925533313,-0.786871951,-1.366570168,-2.089087919
oa25,ec,12.961,0.40032,0.445933333,0.23344,0.126033333,2.561944848,-0.915491052,-0.807585815,-1.454830194,-2.071208857
oa25,ec,13.958,0.41928,0.484866667,0.21364,0.1143,2.636052821,-0.869216324,-0.72388134,-1.543462924,-2.168928708
oa25,ec,14.955,0.45098,0.549866667,0.19674,0.1088,2.705045692,-0.796332286,-0.598079454,-1.625872219,-2.218243945
oa25,ec,15.952,0.47182,0.621266667,0.21622,0.111666667,2.769584213,-0.751157722,-0.475994874,-1.531458871,-2.192237036
oa25,ec,16.949,0.40968,0.516566667,0.20964,0.120166667,2.830208835,-0.892378912,-0.660550925,-1.562363505,-2.118875611
oa25,ec,17.946,0.36536,0.5132,0.20388,0.115733333,2.887367249,-1.00687211,-0.667089646,-1.590223694,-2.156466585
oa25,ec,18.943,0.31748,0.4636,0.19158,0.123633333,2.94143447,-1.147340455,-0.768733168,-1.652449803,-2.090435083
oa25,ec,19.94,0.30254,0.451333333,0.19014,0.1226,2.992727765,-1.195541779,-0.795549114,-1.659994636,-2.098828255
oa25,ec,20.937,0.29254,0.424966667,0.17486,0.112666667,3.041517929,-1.22915387,-0.855744545,-1.743769625,-2.183321672
oa25,ec,21.934,0.32538,0.3945,0.16884,0.110366667,3.088037944,-1.122761549,-0.930136139,-1.778803758,-2.203947123
oa25,ec,22.931,0.34098,0.4429,0.17286,0.115633333,3.132489707,-1.075931454,-0.814411268,-1.755273261,-2.157331014
oa25,ec,23.928,0.39218,0.5009,0.19406,0.129833333,3.175049321,-0.936034361,-0.691348799,-1.639587889,-2.041503702
oa25,ec,24.925,0.4139,0.551166667,0.19066,0.1275,3.215871316,-0.88213088,-0.595718035,-1.657263542,-2.059638914
oa25,ec,25.922,0.42834,0.569333333,0.20332,0.141,3.255092029,-0.847838006,-0.563289193,-1.592974186,-1.958995389
oa25,ec,26.919,0.48466,0.6587,0.1943,0.1291,3.292832357,-0.724307665,-0.417487083,-1.638351923,-2.047167981
oa25,ec,27.916,0.4778,0.7009,0.21134,0.137566667,3.329200001,-0.738563044,-0.355390055,-1.554287068,-1.983646631
oa25,ec,28.913,0.54812,0.6984,0.19786,0.130466667,3.364291321,-0.601261038,-0.358963274,-1.620195569,-2.036637513
oa25,ec,29.91,0.52226,0.617533333,0.18828,0.117733333,3.398192873,-0.649589731,-0.482022231,-1.669825062,-2.139333099
oa25,eo,0.997,25.15172,19.9113,16.04958,12.2645,-0.003004509,3.224926284,2.99128741,2.775682681,2.50670891
oa25,eo,1.994,8.4078,6.133333333,4.12624,3.038266667,0.690142672,2.129159846,1.813738376,1.417366581,1.111287177
oa25,eo,2.991,2.57442,2.205033333,1.12178,0.829666667,1.09560778,0.945624266,0.790742626,0.114916709,-0.186731265
oa25,eo,3.988,1.33144,1.213133333,0.72342,0.5834,1.383289852,0.286261063,0.193206544,-0.323765313,-0.538882222
oa25,eo,4.985,0.88878,0.807233333,0.47632,0.4636,1.606433403,-0.117905543,-0.214142516,-0.741665382,-0.768733168
oa25,eo,5.982,0.65832,0.533333333,0.3313,0.326166667,1.78875496,-0.418064144,-0.628608659,-1.10473097,-1.120346781
oa25,eo,6.979,0.51046,0.4452,0.35044,0.275733333,1.94290564,-0.672442999,-0.80923166,-1.048565771,-1.288321064
oa25,eo,7.976,0.46682,0.415866667,0.33728,0.2538,2.076437033,-0.761811535,-0.877390583,-1.086841833,-1.371208724
oa25,eo,8.973,0.44334,0.445366667,0.34358,0.2286,2.194220068,-0.813418309,-0.808857366,-1.068335298,-1.475781528
oa25,eo,9.97,0.4402,0.4738,0.31816,0.2001,2.299580584,-0.82052611,-0.746969987,-1.145200878,-1.608938037
oa25,eo,10.967,0.40822,0.493966667,0.27848,0.1908,2.394890764,-0.895949034,-0.70528724,-1.278409035,-1.65652952
oa25,eo,11.964,0.38506,0.531566667,0.27584,0.185,2.481902141,-0.954356113,-0.631926658,-1.287934292,-1.687399454
oa25,eo,12.961,0.38696,0.506433333,0.26018,0.1736,2.561944848,-0.94943395,-0.680362586,-1.34638158,-1.751001477
oa25,eo,13.958,0.49312,0.519966667,0.27378,0.153933333,2.636052821,-0.707002727,-0.653990572,-1.295430415,-1.871235671
oa25,eo,14.955,0.57352,0.495933333,0.21724,0.135133333,2.705045692,-0.555962469,-0.70131377,-1.526752546,-2.001493334
oa25,eo,15.952,0.5946,0.6223,0.2021,0.1211,2.769584213,-0.519866368,-0.474332987,-1.598992655,-2.111138628
oa25,eo,16.949,0.53472,0.686033333,0.19746,0.1197,2.830208835,-0.626012034,-0.376829062,-1.622219247,-2.122766666
oa25,eo,17.946,0.45242,0.595166667,0.21756,0.128166667,2.887367249,-0.793144327,-0.518913801,-1.525280604,-2.054423779
oa25,eo,18.943,0.36874,0.525966667,0.21832,0.122366667,2.94143447,-0.99766349,-0.64251744,-1.521793403,-2.100733277
oa25,eo,19.94,0.32052,0.471033333,0.17758,0.111933333,2.992727765,-1.137810602,-0.752826416,-1.728334067,-2.189851823
oa25,eo,20.937,0.34928,0.487866667,0.17398,0.118866667,3.041517929,-1.051881386,-0.717713135,-1.748814929,-2.129752862
oa25,eo,21.934,0.34738,0.542766667,0.186,0.132466667,3.088037944,-1.057335997,-0.611075763,-1.682008605,-2.021424238
oa25,eo,22.931,0.36742,0.599066667,0.18026,0.1207,3.132489707,-1.001249671,-0.51238239,-1.713355026,-2.114447151
oa25,eo,23.928,0.4414,0.657333333,0.20242,0.135866667,3.175049321,-0.817803785,-0.419564032,-1.597410532,-1.996081266
oa25,eo,24.925,0.48432,0.771333333,0.229,0.1395,3.215871316,-0.725009434,-0.25963466,-1.474033275,-1.969690678
oa25,eo,25.922,0.49102,0.772833333,0.20978,0.1247,3.255092029,-0.711270419,-0.257691864,-1.561695916,-2.081844426
oa25,eo,26.919,0.5629,0.816666667,0.21236,0.142766667,3.292832357,-0.574653287,-0.202524264,-1.549472331,-1.946543683
oa25,eo,27.916,0.63024,0.8113,0.2259,0.146633333,3.329200001,-0.46165458,-0.20911738,-1.487662856,-1.919820139
oa25,eo,28.913,0.67478,0.846933333,0.19782,0.1294,3.364291321,-0.393368567,-0.166133297,-1.620397753,-2.044846897
oa25,eo,29.91,0.69932,1.0161,0.22082,0.137966667,3.398192873,-0.357646845,0.01597177,-1.510407389,-1.980743169
ya01,ec,0.997,90.86226,54.17386667,47.65192,63.9499,-0.003004509,4.509344733,3.992198627,3.863922923,4.158099964
ya01,ec,1.994,14.80356,11.84093333,12.23814,15.36256667,0.690142672,2.694867692,2.471562455,2.504557305,2.731933814
ya01,ec,2.991,4.25716,4.773033333,4.53082,5.9489,1.09560778,1.448602271,1.562982022,1.510902939,1.783206329
ya01,ec,3.988,3.91798,4.497366667,3.39336,3.315166667,1.383289852,1.365576215,1.50349204,1.221820581,1.198507899
ya01,ec,4.985,3.73244,4.826366667,3.49928,2.916733333,1.606433403,1.317062175,1.574093942,1.252557233,1.070464269
ya01,ec,5.982,2.30258,2.6284,1.88342,1.559566667,1.78875496,0.834030233,0.966375296,0.633089273,0.444408005
ya01,ec,6.979,2.55382,2.902133333,1.92436,1.564633333,1.94290564,0.937590277,1.065446099,0.654593445,0.447651505
ya01,ec,7.976,1.90002,1.963433333,1.29656,1.0975,2.076437033,0.641864412,0.674694641,0.259714603,0.093034866
ya01,ec,8.973,1.28796,1.505233333,1.16132,1.115366667,2.194220068,0.253059571,0.408947925,0.149557289,0.1091832
ya01,ec,9.97,0.81038,0.908466667,0.79682,0.892633333,2.299580584,-0.210252006,-0.095997082,-0.227126473,-0.113579383
ya01,ec,10.967,0.46844,0.557666667,0.6292,0.7734,2.394890764,-0.758347254,-0.583993867,-0.463306108,-0.2569589
ya01,ec,11.964,0.3448,0.426633333,0.54586,0.743433333,2.481902141,-1.06479074,-0.851830339,-0.605392746,-0.296476183
ya01,ec,12.961,0.2958,0.372133333,0.42408,0.598833333,2.561944848,-1.218071729,-0.988503066,-0.857833162,-0.512771961
ya01,ec,13.958,0.27726,0.362566667,0.41408,0.513533333,2.636052821,-1.282799585,-1.014546914,-0.881696087,-0.666440338
ya01,ec,14.955,0.26992,0.320866667,0.36326,0.4387,2.705045692,-1.30962966,-1.136729611,-1.012636448,-0.823939471
ya01,ec,15.952,0.27194,0.283666667,0.31864,0.3853,2.769584213,-1.302173825,-1.259955439,-1.14369334,-0.953733027
ya01,ec,16.949,0.25544,0.256433333,0.3041,0.388233333,2.830208835,-1.364767731,-1.360886557,-1.190398684,-0.946148746
ya01,ec,17.946,0.27708,0.270466667,0.28704,0.352666667,2.887367249,-1.283449006,-1.307606417,-1.2481337,-1.042231955
ya01,ec,18.943,0.25632,0.251466667,0.27604,0.3263,2.94143447,-1.361328615,-1.380444836,-1.287209496,-1.119938075
ya01,ec,19.94,0.24156,0.2375,0.27518,0.3747,2.992727765,-1.42063739,-1.437587656,-1.29032985,-0.981629573
ya01,ec,20.937,0.22138,0.228,0.27194,0.375,3.041517929,-1.507874597,-1.47840965,-1.302173825,-0.980829253
ya01,ec,21.934,0.22776,0.2525,0.27932,0.375166667,3.088037944,-1.479462836,-1.37634403,-1.275397201,-0.980384907
ya01,ec,22.931,0.21618,0.221,0.26398,0.3738,3.132489707,-1.531643885,-1.509592577,-1.331881936,-0.984034384
ya01,ec,23.928,0.21806,0.220066667,0.25152,0.371966667,3.175049321,-1.522985025,-1.513824748,-1.38023277,-0.988951034
ya01,ec,24.925,0.21988,0.238533333,0.2546,0.386933333,3.215871316,-1.514673336,-1.433246216,-1.368061593,-0.949502866
ya01,ec,25.922,0.21656,0.2164,0.22898,0.3611,3.255092029,-1.529887634,-1.530626732,-1.474120615,-1.018600351
ya01,ec,26.919,0.20164,0.218933333,0.2331,0.3501,3.292832357,-1.60127135,-1.51898801,-1.456287733,-1.049536451
ya01,ec,27.916,0.19648,0.209833333,0.22264,0.341233333,3.329200001,-1.627194634,-1.561441714,-1.502199162,-1.075188774
ya01,ec,28.913,0.1974,0.217833333,0.21744,0.3236,3.364291321,-1.622523152,-1.524025035,-1.525832329,-1.128247094
ya01,ec,29.91,0.19298,0.183833333,0.18644,0.290633333,3.398192873,-1.645168722,-1.693725729,-1.679645807,-1.235692829
ya01,eo,0.997,50.27352,40.9537,47.67022,55.2771,-0.003004509,3.917478497,3.71244216,3.864306884,4.012358718
ya01,eo,1.994,10.23622,11.09776667,13.9845,14.0832,0.690142672,2.325932411,2.406743887,2.637949573,2.644982598
ya01,eo,2.991,4.2674,5.808333333,6.24908,6.460466667,1.09560778,1.451004742,1.759293668,1.832434253,1.865701555
ya01,eo,3.988,2.6234,3.6514,3.6516,4.221566667,1.383289852,0.964471186,1.295110656,1.295165428,1.440206307
ya01,eo,4.985,2.0625,2.8896,2.67926,3.2321,1.606433403,0.723918839,1.061118084,0.985540637,1.173132081
ya01,eo,5.982,1.61126,2.2937,1.7516,1.907,1.78875496,0.477016482,0.830166234,0.560529656,0.645531327
ya01,eo,6.979,1.3851,1.8071,1.2329,1.288233333,1.94290564,0.325772339,0.59172335,0.209369118,0.253271771
ya01,eo,7.976,1.40448,1.7002,1.15262,1.200066667,2.076437033,0.339667128,0.530745891,0.142037612,0.182377111
ya01,eo,8.973,0.96176,1.172233333,0.97528,1.135633333,2.194220068,-0.03899034,0.158910761,-0.02503067,0.127190498
ya01,eo,9.97,0.6005,0.7189,0.77922,1.0278,2.299580584,-0.509992637,-0.330033013,-0.24946186,0.027420596
ya01,eo,10.967,0.51194,0.599966667,0.60584,0.758,2.394890764,-0.669547848,-0.510881181,-0.501139354,-0.277071893
ya01,eo,11.964,0.39518,0.506033333,0.5106,0.599633333,2.481902141,-0.928413922,-0.681152736,-0.672168774,-0.511436922
ya01,eo,12.961,0.32006,0.360566667,0.44076,0.585866667,2.561944848,-1.139246801,-1.020078411,-0.819254769,-0.534663047
ya01,eo,13.958,0.30288,0.345266667,0.42366,0.5685,2.636052821,-1.194418592,-1.063438214,-0.858824032,-0.564753966
ya01,eo,14.955,0.30974,0.315433333,0.36602,0.5081,2.705045692,-1.172022043,-1.153807924,-1.005067302,-0.677077
ya01,eo,15.952,0.288,0.290333333,0.3421,0.483266667,2.769584213,-1.244794799,-1.236725591,-1.072652187,-0.727186673
ya01,eo,16.949,0.29654,0.2663,0.34938,0.4965,2.830208835,-1.215573162,-1.323131786,-1.051595124,-0.700171795
ya01,eo,17.946,0.29456,0.2828,0.36134,0.507333333,2.887367249,-1.222272561,-1.263015345,-1.017935936,-0.678587029
ya01,eo,18.943,0.2954,0.2977,0.3547,0.454533333,2.94143447,-1.219424909,-1.211669011,-1.036482917,-0.788484027
ya01,eo,19.94,0.3085,0.285966667,0.3305,0.4253,2.992727765,-1.176033436,-1.251880025,-1.10714862,-0.854960477
ya01,eo,20.937,0.33254,0.286666667,0.3695,0.4689,3.041517929,-1.100995125,-1.249435178,-0.995604539,-0.757365753
ya01,eo,21.934,0.30314,0.2986,0.3687,0.464933333,3.088037944,-1.193560534,-1.208650394,-0.997771974,-0.765861253
ya01,eo,22.931,0.32464,0.306433333,0.35808,0.4636,3.132489707,-1.125038403,-1.182755057,-1.026998854,-0.768733168
ya01,eo,23.928,0.33014,0.322066667,0.37864,0.487266667,3.175049321,-1.108238472,-1.132996716,-0.971169393,-0.718943736
ya01,eo,24.925,0.29498,0.2733,0.35348,0.480066667,3.215871316,-1.220847722,-1.297185186,-1.039928372,-0.733830296
ya01,eo,25.922,0.30556,0.2836,0.31396,0.403066667,3.255092029,-1.18560912,-1.260190484,-1.15848969,-0.908653305
ya01,eo,26.919,0.29212,0.2944,0.31648,0.386933333,3.292832357,-1.230590602,-1.222815892,-1.150495231,-0.949502866
ya01,eo,27.916,0.27178,0.2686,0.26806,0.352266667,3.329200001,-1.302762363,-1.314531995,-1.316544443,-1.043366814
ya01,eo,28.913,0.25162,0.2422,0.26066,0.312466667,3.364291321,-1.379835266,-1.417991448,-1.344538403,-1.163257482
ya01,eo,29.91,0.30136,0.2806,0.29354,0.378833333,3.398192873,-1.199449716,-1.270825111,-1.225741363,-0.970658924
ya02,ec,0.997,59.13872,33.7861,23.49302,24.28523333,-0.003004509,4.079885871,3.520049475,3.156703356,3.189868484
ya02,ec,1.994,8.14958,7.7177,6.22502,6.023533333,0.690142672,2.097966392,2.043516392,1.828576655,1.79567402
ya02,ec,2.991,2.29684,3.060233333,3.37676,2.766466667,1.09560778,0.831534265,1.118491166,1.21691667,1.017570934
ya02,ec,3.988,1.60162,2.0832,2.10374,1.718233333,1.383289852,0.471015617,0.733905173,0.743716713,0.541296631
ya02,ec,4.985,1.28306,1.760933333,1.46234,1.2358,1.606433403,0.24924785,0.565843972,0.380037892,0.211718534
ya02,ec,5.982,0.9689,1.4394,1.173,0.9457,1.78875496,-0.031593872,0.36422636,0.15956457,-0.055829885
ya02,ec,6.979,0.96566,1.267266667,0.88884,0.6865,1.94290564,-0.034943474,0.23686235,-0.117838037,-0.376149054
ya02,ec,7.976,0.7303,0.891833333,0.67368,0.605233333,2.076437033,-0.31429987,-0.11447601,-0.395000058,-0.50214122
ya02,ec,8.973,0.53646,0.729866667,0.63558,0.622966667,2.194220068,-0.622763277,-0.31489341,-0.453217311,-0.473262266
ya02,ec,9.97,0.49456,0.667633333,0.57974,0.551166667,2.299580584,-0.704086801,-0.404016158,-0.545175552,-0.595718035
ya02,ec,10.967,0.46344,0.6677,0.66472,0.649533333,2.394890764,-0.769078352,-0.403916308,-0.40838938,-0.431501123
ya02,ec,11.964,0.50828,0.701166667,0.75164,0.647966667,2.481902141,-0.676722802,-0.355009665,-0.285497793,-0.433916024
ya02,ec,12.961,0.46424,0.609766667,0.88236,0.773633333,2.561944848,-0.767353619,-0.494678909,-0.125155143,-0.256657247
ya02,ec,13.958,0.43564,0.522933333,0.96576,0.8022,2.636052821,-0.830939065,-0.648301293,-0.034839923,-0.220397326
ya02,ec,14.955,0.3818,0.406633333,0.83308,0.7657,2.705045692,-0.962858368,-0.8998434,-0.182625603,-0.266964831
ya02,ec,15.952,0.37734,0.443433333,0.68498,0.583466667,2.769584213,-0.974608641,-0.813207808,-0.378365638,-0.538767955
ya02,ec,16.949,0.41552,0.479266667,0.75402,0.713033333,2.830208835,-0.878224531,-0.735498121,-0.282336386,-0.338227109
ya02,ec,17.946,0.43246,0.4788,0.85602,0.908166667,2.887367249,-0.838265442,-0.736472305,-0.155461539,-0.096327364
ya02,ec,18.943,0.5188,0.572866667,1.02112,1.0587,2.94143447,-0.656236827,-0.557102283,0.020900064,0.05704174
ya02,ec,19.94,0.64148,0.7319,1.04104,1.077266667,2.992727765,-0.443977272,-0.312111386,0.040220213,0.074426969
ya02,ec,20.937,0.67788,0.691566667,0.9431,1.026633333,3.041517929,-0.388784998,-0.368795724,-0.058582957,0.02628484
ya02,ec,21.934,0.60972,0.666866667,0.82316,0.878833333,3.088037944,-0.494755444,-0.405165153,-0.194604687,-0.129160009
ya02,ec,22.931,0.6085,0.7017,0.71454,0.804,3.132489707,-0.496758367,-0.354249317,-0.3361163,-0.21815601
ya02,ec,23.928,0.58162,0.718366667,0.6474,0.657333333,3.175049321,-0.541937965,-0.330775162,-0.434790937,-0.419564032
ya02,ec,24.925,0.52402,0.744166667,0.56154,0.515766667,3.215871316,-0.646225427,-0.295490255,-0.57707227,-0.662100812
ya02,ec,25.922,0.45336,0.611166667,0.42616,0.430133333,3.255092029,-0.791068767,-0.49238558,-0.852940416,-0.843660041
ya02,ec,26.919,0.39426,0.5236,0.34888,0.4116,3.292832357,-0.930744689,-0.647027245,-1.053027255,-0.887703275
ya02,ec,27.916,0.34414,0.468066667,0.31524,0.3496,3.329200001,-1.066706728,-0.759144543,-1.154421025,-1.050965635
ya02,ec,28.913,0.35484,0.479566667,0.32878,0.324533333,3.364291321,-1.036088295,-0.734872361,-1.112366445,-1.125367026
ya02,ec,29.91,0.3916,0.4783,0.36764,0.336966667,3.398192873,-0.937514368,-0.737517128,-1.00065108,-1.087771265
ya02,eo,0.997,37.1471,48.3051,36.29962,28.04786667,-0.003004509,3.614885706,3.877537145,3.591807273,3.333912574
ya02,eo,1.994,6.4569,8.672333333,8.35518,6.7252,0.690142672,1.865149326,2.160137882,2.122881706,1.905861665
ya02,eo,2.991,2.5877,3.627533333,3.36056,2.8773,1.09560778,0.95076945,1.288552895,1.212107627,1.056852354
ya02,eo,3.988,1.78238,2.424466667,2.66458,2.5564,1.383289852,0.57794955,0.885611569,0.980046447,0.938600019
ya02,eo,4.985,1.36486,1.8277,1.78068,1.777766667,1.606433403,0.311051859,0.603058346,0.576995314,0.575357895
ya02,eo,5.982,0.9483,1.2727,1.15648,1.080233333,1.78875496,-0.053084371,0.241140628,0.145380909,0.077177067
ya02,eo,6.979,0.84006,1.066466667,0.7371,0.5481,1.94290564,-0.174281961,0.064351004,-0.305031711,-0.601297527
ya02,eo,7.976,0.68676,0.9446,0.68594,0.5831,2.076437033,-0.375770393,-0.056993722,-0.376965119,-0.539396581
ya02,eo,8.973,0.56146,0.789433333,0.66266,0.618,2.194220068,-0.577214745,-0.23643989,-0.411493241,-0.481266822
ya02,eo,9.97,0.48318,0.6499,0.56594,0.588933333,2.299580584,-0.727366024,-0.430936774,-0.569267213,-0.529442288
ya02,eo,10.967,0.48964,0.6576,0.53184,0.502566667,2.394890764,-0.714084852,-0.419158435,-0.631412587,-0.688026978
ya02,eo,11.964,0.39924,0.585233333,0.55148,0.535133333,2.481902141,-0.918192539,-0.535744651,-0.595149706,-0.625239342
ya02,eo,12.961,0.39604,0.6176,0.56276,0.541666667,2.561944848,-0.926240063,-0.48191428,-0.574902029,-0.613104473
ya02,eo,13.958,0.36468,0.430466667,0.48594,0.498533333,2.636052821,-1.008735022,-0.842885387,-0.721670119,-0.696084825
ya02,eo,14.955,0.36012,0.392633333,0.50686,0.539833333,2.705045692,-1.02131797,-0.934879097,-0.679520448,-0.616494829
ya02,eo,15.952,0.3344,0.339133333,0.55332,0.604666667,2.769584213,-1.095417398,-1.081361935,-0.591818783,-0.503077937
ya02,eo,16.949,0.44262,0.4381,0.6012,0.583733333,2.830208835,-0.815043665,-0.825308084,-0.508827621,-0.538311021
ya02,eo,17.946,0.4827,0.4567,0.68314,0.599366667,2.887367249,-0.728359936,-0.783728559,-0.381055462,-0.511881737
ya02,eo,18.943,0.50834,0.5118,0.77572,0.6411,2.94143447,-0.676604764,-0.669821355,-0.253963649,-0.444569828
ya02,eo,19.94,0.57144,0.597666667,0.81708,0.661,2.992727765,-0.559595788,-0.514722094,-0.20201827,-0.414001439
ya02,eo,20.937,0.51404,0.556866667,0.82832,0.725333333,3.041517929,-0.665454196,-0.585429445,-0.188355726,-0.32112396
ya02,eo,21.934,0.51932,0.544666667,0.78066,0.6778,3.088037944,-0.655235015,-0.607581292,-0.247615563,-0.38890302
ya02,eo,22.931,0.48988,0.5685,0.6789,0.593633333,3.132489707,-0.713594816,-0.564753966,-0.387281438,-0.521493434
ya02,eo,23.928,0.49368,0.7303,0.65206,0.5568,3.175049321,-0.705867745,-0.31429987,-0.427618697,-0.58554917
ya02,eo,24.925,0.46718,0.7334,0.5722,0.560933333,3.215871316,-0.761040657,-0.310064023,-0.558266698,-0.578153216
ya02,eo,25.922,0.4861,0.7279,0.54264,0.5468,3.255092029,-0.721340915,-0.317591603,-0.611309162,-0.603672174
ya02,eo,26.919,0.4335,0.5825,0.4444,0.437066667,3.292832357,-0.835863483,-0.540426094,-0.811030221,-0.82766954
ya02,eo,27.916,0.4059,0.5268,0.38302,0.4127,3.329200001,-0.901648455,-0.640934309,-0.959668072,-0.885034342
ya02,eo,28.913,0.3865,0.491533333,0.35328,0.368933333,3.364291321,-0.950623411,-0.710225522,-1.040494335,-0.99713932
ya02,eo,29.91,0.4927,0.537033333,0.48182,0.456733333,3.398192873,-0.707854809,-0.621695113,-0.730184679,-0.783655574
ya03,ec,0.997,28.23132,37.0885,22.53228,22.968,-0.003004509,3.340432,3.613306949,3.114948948,3.134101943
ya03,ec,1.994,4.51426,5.8487,4.58636,4.816266667,0.690142672,1.507241275,1.766219414,1.523086681,1.571999077
ya03,ec,2.991,1.80296,2.3696,1.9319,1.8439,1.09560778,0.589429759,0.862721165,0.658503975,0.611882894
ya03,ec,3.988,0.92828,1.2783,1.1686,1.141266667,1.383289852,-0.074421868,0.24553107,0.155806451,0.132138757
ya03,ec,4.985,0.72666,1.133366667,1.00232,0.9998,1.606433403,-0.319296586,0.125192554,0.002317313,-0.00020002
